Reef,Site,Zone,Site_Type,Site_code,Plot_ID,ID_2021,ID_2022,Class_2021,Class_2022,Area_2021,Area_2022,AreaChange,Note_2021,to_use_2021,Note_2022,to_use_for_growth,Survival
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,18,20,Spis,Spis,0.009021072,0.014138527,0.005117455,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,19,27,Spis,Spis,0.003111254,0.003112235,9.81E-07,,yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,20,30,Pmas,Pmas,0.004216008,0.004215984,-2.33E-08,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,21,14,Pmas,Pmas,0.023740192,0.025644992,0.0019048,pm,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,22,8,Atab,Ahya,0.027149463,0.047361169,0.020211706,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,23,3,Pver,Pver,0.013630311,0.020720787,0.007090476,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,24,1,Spis,Spis,0.014069329,0.02031197,0.006242641,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,25,0,Pmas,Pmas,0.013010273,0.013010975,7.02E-07,pm,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,26,17,Pver,Pver,0.015435687,0.022292798,0.006857111,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,27,40,Pver,Pver,0.026438929,0.034588458,0.008149529,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,28,37,Pmas,Pmas,0.005716111,0.005716462,3.52E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,29,36,Spis,Spis,0.007057349,0.007058026,6.77E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,30,32,Spis,Spis,0.037827659,0.037830299,2.64E-06,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,31,16,Pmas,Pmas,0.01152484,0.010804642,-7.20E-04,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,32,18,Spis,Spis,0.013765757,0.013765991,2.34E-07,,yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,33,23,Pdam,Pdam,0.053438385,0.065650485,0.0122121,"v,49",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,34,24,Pmas,Pmas,0.009373068,0.010369259,9.96E-04,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,35,26,Pmas,Pmas,0.005154293,0.006632732,0.00147844,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,36,38,Spis,Spis,0.021870072,0.021870072,4.53E-11,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,37,33,Pmas,Pmas,0.004168931,0.004169356,4.25E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,38,10,Spis,Spis,0.018057117,0.024005748,0.005948631,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,39,25,Pver,Pver,0.020575654,0.031334065,0.010758411,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,40,31,Spis,Spis,0.007477333,0.009611616,0.002134283,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,41,43,Pdam,Pdam,0.041070748,0.072847442,0.031776694,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,42,45,Pver,Pver,0.044449903,0.038794468,-0.005655435,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,43,47,Pdam,Pdam,0.021607309,0.033470356,0.011863047,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P1,44,46,Pver,Pver,0.032814155,0.03695012,0.004135965,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,0,18,Spis,Spis,0.012750369,0.012750314,-5.55E-08,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,1,22,Pmas,Pmas,0.004198186,0.00478694,0.000588754,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,2,24,Pver,Pver,0.050792231,0.055277333,0.004485102,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,3,4,Pmas,Pmas,0.028367468,0.0337903,0.005422832,"v,1",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,4,5,Pmas,Pmas,0.002906747,0.00484972,0.001942973,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,5,30,Pmas,Pmas,0.009000551,0.009000551,0,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,6,32,Pmas,Pmas,0.010455593,0.01012459,-3.31E-04,"v,32",yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,7,34,Pver,Pver,0.013695883,0.013698602,2.72E-06,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,8,33,Spis,Spis,0.0413378,0.041336933,-8.67E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,9,37,Pmas,Pmas,0.02008642,0.023150557,0.003064137,"v,2",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,10,38,Pmas,Pmas,0.017400653,0.020042663,0.00264201,"v,3",yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,11,8,Spis,Spis,0.014985106,0.014985503,3.97E-07,"v,13",yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,12,3,Spis,Spis,0.002877908,0.002880819,2.91E-06,,yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,13,7,Spis,Spis,0.00389719,0.007349783,0.003452593,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,14,9,Pmas,Pmas,0.008446851,0.008196845,-2.50E-04,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,15,16,Spis,Spis,0.003460894,0.006912749,0.003451855,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,16,0,Spis,Spis,0.010627598,0.014619243,0.003991646,"v,14",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,17,19,Spis,Spis,0.028301971,0.037862077,0.009560106,"v,12",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,18,12,Pmas,Pmas,0.006447357,0.007546612,0.001099255,"v,6",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,19,31,Pver,Pver,0.04155607,0.053352269,0.011796199,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,20,13,Spis,Spis,0.010492355,0.004197059,-0.006295297,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,22,27,Pmas,Pmas,0.010150698,0.009168593,-0.000982105,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,23,28,Pmas,Pmas,0.003135004,0.003889774,0.00075477,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,24,29,Pmas,Pmas,0.000893332,0.001439688,0.000546355,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,25,26,Pmas,Pmas,0.003978516,0.004512216,0.0005337,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,26,14,Spis,Spis,0.012850567,0.016218474,0.003367907,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,27,15,Spis,Spis,0.007319236,0.007319479,2.42E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,21,25,Spis,Spis,0.017139825,0.017139631,-1.94E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,30,35,Spis,Spis,0.006691903,0.034359247,0.027667345,"v,8",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,36,1,Spis,Spis,0.002585766,0.002574438,-1.13E-05,,yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,37,2,Pmas,Pmas,0.001093983,0.001666224,0.000572241,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,28,6,Pdam,Pdam,0.020117515,0.025583286,0.005465772,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,29,20,Pdam,Pdam,0.003065286,0.007188433,0.004123146,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,31,23,Pdam,Pdam,0.007142001,0.012231285,0.005089284,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,32,17,Pdam,Pdam,0.018043099,0.020093686,0.002050587,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,33,10,Pdam,Pdam,0.02693072,0.033725908,0.006795188,"v,27",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,34,11,Pdam,Pdam,0.026409247,0.026409247,0,"v,30",yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,35,36,Pdam,Pdam,0.038117519,0.038141182,2.37E-05,"v,34",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P2,38,21,Amil,Amil,0.056332292,0.08053968,0.024207388,"v,26",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,0,10,Pver,Pver,0.02716543,0.034116997,0.006951567,"v,39",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,1,36,Spis,Spis,0.007401692,0.009217798,0.001816106,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,2,41,Pver,Pver,0.028031383,0.037363439,0.009332056,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,3,50,Spis,Spis,0.008686865,0.012184667,0.003497802,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,4,60,Pmas,Pmas,0.045872509,0.05059311,0.004720601,"v,15",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,5,63,Spis,Spis,0.02308783,0.023112912,2.51E-05,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,6,61,Pmas,Pmas,0.013774482,0.011793445,-0.001981037,"v,41",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,7,56,Spis,Spis,0.013625644,0.013627702,2.06E-06,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,8,57,Spis,Spis,0.003687434,0.007264948,0.003577514,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,9,54,Spis,Spis,0.001342736,0.001342483,-2.53E-07,,yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,10,47,Pver,Pver,0.011252739,0.014980398,0.003727659,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,11,43,Spis,Spis,0.007698915,0.012300741,0.004601826,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,12,46,Pver,Pver,0.009479903,0.013084424,0.003604521,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,13,30,Pdam,Pdam,0.014040175,0.020495431,0.006455257,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,14,25,Spis,Spis,0.007523168,0.010947132,0.003423964,"v,7",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,15,22,Pmas,Pmas,0.179949237,0.184587283,4.64E-03,"v,12",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,16,29,Pdam,Pdam,0.008420508,0.006220795,-0.002199713,"v,10",yes,o,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,17,33,Spis,Spis,0.006303442,0.010313254,0.004009812,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,19,6,Spis,Spis,0.010316173,0.009538734,-0.000777439,"v,38",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,20,12,Spis,Spis,0.008373093,0.01330774,0.004934647,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,21,23,Spis,Spis,0.002723668,0.005469401,0.002745734,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,22,20,Spis,Spis,0.003643649,0.003814695,0.000171046,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,23,32,Pver,Pver,0.021500297,0.021500029,-2.69E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,24,42,Spis,Spis,0.008970312,0.012037263,0.003066952,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,25,58,Spis,Spis,0.003995878,0.007243735,0.003247857,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,27,66,Spis,Spis,0.022233578,0.032382014,0.010148436,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,26,59,Pmas,Pmas,0.670524152,0.703551461,0.033027309,"v,43",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,28,64,Spis,Spis,0.018784655,0.017855746,-9.29E-04,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,29,65,Spis,Spis,0.001727514,0.003807031,0.002079516,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,30,62,Spis,Spis,0.007611992,0.007610628,-1.36E-06,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,31,38,Pdam,Pdam,0.021530804,0.023936732,0.002405928,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,32,39,Spis,Spis,0.008392183,0.010943639,0.002551455,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,33,31,Spis,Spis,0.01442948,0.018662561,0.004233081,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,34,17,Atab,Ahya,0.044359505,0.036373295,-7.99E-03,,yes,d,yes,0
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,35,16,Spis,Spis,0.01638287,0.018290777,0.001907907,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,36,14,Spis,Spis,0.00371259,0.003712879,2.88E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,37,11,Pmas,Pmas,0.00215863,0.002920019,0.000761389,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,38,15,Pdam,Pdam,0.01619678,0.016197212,4.32E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,39,7,Pmas,Pmas,0.00913026,0.010834012,0.001703752,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,40,8,Pdam,Pdam,0.022777677,0.022777478,-1.99E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,41,0,Spis,Spis,0.006243637,0.006240667,-2.97E-06,"v,37",yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,42,1,Spis,Spis,0.003149088,0.003149088,0,"v,36",yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,43,2,Pmas,Pmas,0.00277442,0.002080994,-0.000693426,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,44,4,Spis,Spis,0.004610786,0.008846513,0.004235727,,yes,o,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,45,9,Pdam,Pdam,0.017171995,0.022677915,0.00550592,"v,4",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,46,27,Pver,Pver,0.020553711,0.024673122,0.004119411,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,47,21,Pdam,Pdam,0.021256749,0.027439084,0.006182335,"v,6",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,48,52,Pmas,Pmas,0.016756309,0.017623435,8.67E-04,"v,44",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,49,3,Spis,Spis,0.009384088,0.009384378,2.90E-07,"v,26",yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,50,5,Spis,Spis,0.011298462,0.012422812,0.00112435,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,51,18,Spis,Spis,0.015290031,0.015289856,-1.75E-07,"v,19",yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,52,24,Atab,Ahya,0.015188787,0.015188787,0,,yes,d,yes,0
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,53,34,Pmas,Pmas,0.004180029,0.003798177,-0.000381853,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,54,35,Pmas,Pmas,0.013595068,0.014926734,0.001331667,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,55,19,Pver,Pver,0.046611215,0.06376306,0.017151845,"v,21",yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,56,37,Pver,Pver,0.054253433,0.061968261,0.007714828,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,57,44,Spis,Spis,0.021043141,0.028874899,0.007831758,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,58,48,Spis,Spis,0.006595177,0.006595177,0,,yes,m,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,59,40,Pdam,Pdam,0.008545044,0.008433092,-1.12E-04,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,60,49,Pver,Pver,0.012208503,0.01221424,5.74E-06,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,61,55,Spis,Spis,0.005033612,0.005034092,4.80E-07,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,62,53,Spis,Spis,0.020413258,0.020413258,0,,yes,bad,no,NA
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,63,13,Pmas,Pmas,0.007048306,0.007384252,0.000335946,,yes,pm,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,64,26,Pver,Pver,0.04622771,0.050132486,0.003904776,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,65,45,Pdam,Pdam,0.007392787,0.008967136,0.001574349,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,66,67,Pdam,Pdam,0.011651986,0.012711324,0.001059338,,yes,,yes,1
OCDA,FR1,D,FR,OCDA_FR1_D,OCDA_FR1D_P3,67,51,Pdam,Pdam,0.037137353,0.042831231,0.005693878,"v,45",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,0,21,Pmas,Pmas,1.543777095,1.553012849,9.24E-03,"v,1,,pm",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,2,9,Pmas,Pmas,0.003328776,0.003125123,-0.000203652,"v,11",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,1,8,Pmas,Pmas,0.012706479,0.013589789,8.83E-04,"v,9",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,3,17,Pmas,Pmas,0.003235082,0.001697523,-0.001537558,"v,29",yes,m,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,4,18,Pver,Pver,0.028577167,0.031935957,0.003358789,"v,27",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,5,2,Pmas,Pmas,0.00374461,0.005217714,0.001473103,"v,24",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,6,16,Pver,Pver,0.014101428,0.012805202,-0.001296227,"v,53",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,7,25,Pver,Pver,0.018590033,0.023785267,0.005195233,"v,50,,pm",no,d,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,8,26,Pver,Pver,0.038224645,0.045747191,0.007522546,"v,19",yes,bad,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,10,42,Pver,Pver,0.018976589,0.020503444,0.001526855,"v,2",yes,pm,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,11,36,Spis,Spis,0.046869373,0.047031397,1.62E-04,"v,34",yes,d,yes,0
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,12,38,Spis,Spis,0.040587314,0.040774054,0.00018674,"v,33",yes,pm,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,13,13,Spis,Spis,0.007085498,0.007490296,0.000404798,"v,20",yes,bad,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,14,10,Spis,Spis,0.003551075,0.003335599,-0.000215476,"v,21",yes,bad,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,9,24,Pver,Pver,0.049399794,0.051548868,0.002149073,"v,14",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,15,23,Spis,Spis,0.007388889,0.011204646,0.003815757,"v,15",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,16,0,Spis,Spis,0.022011201,0.017002564,-0.005008637,"v,23",yes,bad,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,17,7,Ahya,Ahya,0.022095185,0.039671015,0.01757583,"v,49",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,18,15,Atab,Ahya,0.095032835,0.098635437,3.60E-03,"v,54",yes,d,yes,0
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,20,4,Atab,Ahya,0.008162999,0.01501573,0.006852731,"v,42",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,21,5,Ahya,Ahya,0.01611807,0.01836686,0.00224879,"v,43",yes,bad,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,22,19,Pver,Pver,0.009108647,0.012198872,0.003090225,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,23,20,Spis,Spis,0.003286572,0.004139051,0.000852479,,yes,bad,no,NA
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,24,29,Pmas,Pmas,0.006344084,0.001666615,-0.00467747,,yes,d,yes,0
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,25,40,Atab,Ahya,0.046858589,0.093235581,0.046376992,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,26,37,Spis,Spis,0.005036994,0.006623269,0.001586275,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,27,54,Atab,Ahya,0.012638653,0.016391575,0.003752922,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,28,47,Atab,Ahya,0.141863449,0.191401808,0.049538359,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,29,48,Spis,Spis,0.003804742,0.003804911,1.68E-07,,yes,d,yes,0
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,30,41,Atab,Ahya,0.039879111,0.056575165,0.016696054,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,31,39,Atab,Ahya,0.024429139,0.033133632,0.008704492,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,32,33,Pver,Pver,0.00786143,0.013232048,0.005370618,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,33,32,Spis,Spis,0.005862427,0.010385045,0.004522618,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,19,31,Ahya,Ahya,0.087707443,0.107974707,0.020267264,"v,25",yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,34,30,Spis,Spis,0.006167929,0.005758964,-0.000408965,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,35,22,Pver,Pver,0.029991785,0.038508293,0.008516508,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,36,12,Ahya,Ahya,0.048891194,0.06617269,0.017281496,,yes,,yes,1
OCDA,FR1,S,FR,OCDA_FR1_S,OCDA_FR1S_P1,37,3,Spis,Spis,0.002929986,0.001603006,-0.00132698,,yes,bad,no,NA
